Date,High,Low,Open,Close,Volume,Adj Close
2018-04-27,164.3300018310547,160.6300048828125,164.0,162.32000732421875,35655800.0,157.3936309814453
2018-04-30,167.25999450683594,161.83999633789062,162.1300048828125,165.25999450683594,42427400.0,160.24440002441406
2018-05-01,169.1999969482422,165.27000427246094,166.41000366210938,169.10000610351562,53569400.0,163.96783447265625
2018-05-02,177.75,173.8000030517578,175.22999572753906,176.57000732421875,66539400.0,171.21115112304688
2018-05-03,177.5,174.44000244140625,175.8800048828125,176.88999938964844,34068200.0,171.52142333984375
2018-05-04,184.25,178.1699981689453,178.25,183.8300018310547,56201300.0,178.2508087158203
2018-05-07,187.6699981689453,184.75,185.17999267578125,185.16000366210938,42451400.0,179.54043579101562
2018-05-08,186.22000122070312,183.6699981689453,184.99000549316406,186.0500030517578,28402800.0,180.40342712402344
2018-05-09,187.39999389648438,185.22000122070312,186.5500030517578,187.36000061035156,23211200.0,181.67367553710938
2018-05-10,190.3699951171875,187.64999389648438,187.74000549316406,190.0399932861328,27989300.0,184.27232360839844
2018-05-11,190.05999755859375,187.4499969482422,189.49000549316406,188.58999633789062,26212200.0,183.5714874267578
2018-05-14,189.52999877929688,187.86000061035156,189.00999450683594,188.14999389648438,20778800.0,183.14320373535156
2018-05-15,187.07000732421875,185.10000610351562,186.77999877929688,186.44000244140625,23695200.0,181.47872924804688
2018-05-16,188.4600067138672,186.0,186.07000732421875,188.17999267578125,19183100.0,183.17237854003906
2018-05-17,188.91000366210938,186.36000061035156,188.0,186.99000549316406,17294000.0,182.01406860351562
2018-05-18,187.80999755859375,186.1300048828125,187.19000244140625,186.30999755859375,18297700.0,181.35215759277344
2018-05-21,189.27000427246094,186.91000366210938,188.0,187.6300048828125,18400800.0,182.6370391845703
2018-05-22,188.8800048828125,186.77999877929688,188.3800048828125,187.16000366210938,15240700.0,182.17953491210938
2018-05-23,188.5,185.75999450683594,186.35000610351562,188.36000061035156,20058400.0,183.34764099121094
2018-05-24,188.83999633789062,186.2100067138672,188.77000427246094,188.14999389648438,23234000.0,183.14320373535156
2018-05-25,189.64999389648438,187.64999389648438,188.22999572753906,188.5800018310547,17461000.0,183.561767578125
2018-05-29,188.75,186.8699951171875,187.60000610351562,187.89999389648438,22514100.0,182.89987182617188
2018-05-30,188.0,186.77999877929688,187.72000122070312,187.5,18690500.0,182.51051330566406
2018-05-31,188.22999572753906,186.13999938964844,187.22000122070312,186.8699951171875,27482800.0,181.89724731445312
2018-06-01,190.25999450683594,187.75,187.99000549316406,190.24000549316406,23442500.0,185.1775665283203
2018-06-04,193.4199981689453,191.35000610351562,191.63999938964844,191.8300018310547,26266200.0,186.72528076171875
2018-06-05,193.94000244140625,192.36000061035156,193.07000732421875,193.30999755859375,21566000.0,188.16587829589844
2018-06-06,194.0800018310547,191.9199981689453,193.6300048828125,193.97999572753906,20933600.0,188.81805419921875
2018-06-07,194.1999969482422,192.33999633789062,194.13999938964844,193.4600067138672,21347200.0,188.31190490722656
2018-06-08,192.0,189.77000427246094,191.1699981689453,191.6999969482422,26656800.0,186.59873962402344
2018-06-11,191.97000122070312,190.2100067138672,191.35000610351562,191.22999572753906,18308500.0,186.1412353515625
2018-06-12,192.61000061035156,191.14999389648438,191.38999938964844,192.27999877929688,16911100.0,187.16329956054688
2018-06-13,192.8800048828125,190.44000244140625,192.4199981689453,190.6999969482422,21638400.0,185.62533569335938
2018-06-14,191.57000732421875,190.22000122070312,191.5500030517578,190.8000030517578,21610100.0,185.7227020263672
2018-06-15,190.16000366210938,188.25999450683594,190.02999877929688,188.83999633789062,61719200.0,183.8148651123047
2018-06-18,189.22000122070312,187.1999969482422,187.8800048828125,188.74000549316406,18484900.0,183.7174835205078
2018-06-19,186.3300018310547,183.4499969482422,185.13999938964844,185.69000244140625,33578500.0,180.74867248535156
2018-06-20,187.1999969482422,185.72999572753906,186.35000610351562,186.5,20628700.0,181.537109375
2018-06-21,188.35000610351562,184.94000244140625,187.25,185.4600067138672,25711900.0,180.52479553222656
2018-06-22,186.14999389648438,184.6999969482422,186.1199951171875,184.9199981689453,27200400.0,179.99913024902344
2018-06-25,184.9199981689453,180.72999572753906,183.39999389648438,182.1699981689453,31663100.0,177.32232666015625
2018-06-26,186.52999877929688,182.5399932861328,182.99000549316406,184.42999267578125,24569200.0,179.52218627929688
2018-06-27,187.27999877929688,184.02999877929688,185.22999572753906,184.16000366210938,25285300.0,179.25936889648438
2018-06-28,186.2100067138672,183.8000030517578,184.10000610351562,185.5,17365200.0,180.56373596191406
2018-06-29,187.19000244140625,182.91000366210938,186.2899932861328,185.11000061035156,22737700.0,180.18408203125
2018-07-02,187.3000030517578,183.4199981689453,183.82000732421875,187.17999267578125,17731300.0,182.19900512695312
2018-07-03,187.9499969482422,183.5399932861328,187.7899932861328,183.9199981689453,13954800.0,179.02577209472656
2018-07-05,186.41000366210938,184.27999877929688,185.25999450683594,185.39999389648438,16604200.0,180.46636962890625
2018-07-06,188.42999267578125,185.1999969482422,185.4199981689453,187.97000122070312,17485200.0,182.9679718017578
2018-07-09,190.67999267578125,189.3000030517578,189.5,190.5800018310547,19756600.0,185.508544921875
2018-07-10,191.27999877929688,190.17999267578125,190.7100067138672,190.35000610351562,15939100.0,185.28469848632812
2018-07-11,189.77999877929688,187.61000061035156,188.5,187.8800048828125,18831500.0,182.88038635253906
2018-07-12,191.41000366210938,189.30999755859375,189.52999877929688,191.02999877929688,18041100.0,185.94656372070312
2018-07-13,191.83999633789062,190.89999389648438,191.0800018310547,191.3300018310547,12513900.0,186.2385711669922
2018-07-16,192.64999389648438,190.4199981689453,191.52000427246094,190.91000366210938,15043100.0,185.82977294921875
2018-07-17,191.8699951171875,189.1999969482422,189.75,191.4499969482422,15534500.0,186.35537719726562
2018-07-18,191.8000030517578,189.92999267578125,191.77999877929688,190.39999389648438,16393400.0,185.33331298828125
2018-07-19,192.5500030517578,189.69000244140625,189.69000244140625,191.8800048828125,20286800.0,186.77395629882812
2018-07-20,192.42999267578125,190.1699981689453,191.77999877929688,191.44000244140625,20676200.0,186.34568786621094
2018-07-23,191.9600067138672,189.55999755859375,190.67999267578125,191.61000061035156,15989400.0,186.5111083984375
2018-07-24,193.66000366210938,192.0500030517578,192.4499969482422,193.0,18697900.0,187.86415100097656
2018-07-25,194.85000610351562,192.42999267578125,193.05999755859375,194.82000732421875,16709900.0,189.63571166992188
2018-07-26,195.9600067138672,193.61000061035156,194.61000061035156,194.2100067138672,19076000.0,189.0419464111328
2018-07-27,195.19000244140625,190.10000610351562,194.99000549316406,190.97999572753906,24024000.0,185.8979034423828
2018-07-30,192.1999969482422,189.07000732421875,191.89999389648438,189.91000366210938,21029500.0,184.8563690185547
2018-07-31,192.13999938964844,189.33999633789062,190.3000030517578,190.2899932861328,39373000.0,185.2262420654297
2018-08-01,201.75999450683594,197.30999755859375,199.1300048828125,201.5,67935700.0,196.13795471191406
2018-08-02,208.3800048828125,200.35000610351562,200.5800018310547,207.38999938964844,62404000.0,201.8712158203125
2018-08-03,208.74000549316406,205.47999572753906,207.02999877929688,207.99000549316406,33447400.0,202.45523071289062
2018-08-06,209.25,207.07000732421875,208.0,209.07000732421875,25425400.0,203.50650024414062
2018-08-07,209.5,206.75999450683594,209.32000732421875,207.11000061035156,25587400.0,201.59864807128906
2018-08-08,207.80999755859375,204.52000427246094,206.0500030517578,207.25,22525500.0,201.73495483398438
2018-08-09,209.77999877929688,207.1999969482422,209.52999877929688,208.8800048828125,23492600.0,203.3215789794922
2018-08-10,209.10000610351562,206.6699981689453,207.36000061035156,207.52999877929688,24611200.0,202.71592712402344
2018-08-13,210.9499969482422,207.6999969482422,209.30999755859375,208.8699951171875,25890900.0,204.02484130859375
2018-08-14,210.55999755859375,208.25999450683594,210.16000366210938,209.75,20748000.0,204.88449096679688
2018-08-15,210.74000549316406,208.3300018310547,209.22000122070312,210.24000549316406,28807600.0,205.3630828857422
2018-08-16,213.80999755859375,211.47000122070312,211.75,213.32000732421875,28500400.0,208.3716583251953
2018-08-17,217.9499969482422,213.16000366210938,213.44000244140625,217.5800018310547,35427000.0,212.53280639648438
2018-08-20,219.17999267578125,215.11000061035156,218.10000610351562,215.4600067138672,30287700.0,210.46200561523438
2018-08-21,217.19000244140625,214.02999877929688,216.8000030517578,215.0399932861328,26159800.0,210.05172729492188
2018-08-22,216.36000061035156,213.83999633789062,214.10000610351562,215.0500030517578,19018100.0,210.0615234375
2018-08-23,217.0500030517578,214.60000610351562,214.64999389648438,215.49000549316406,18883200.0,210.49131774902344
2018-08-24,216.89999389648438,215.11000061035156,216.60000610351562,216.16000366210938,18476400.0,211.14576721191406
2018-08-27,218.74000549316406,216.3300018310547,217.14999389648438,217.94000244140625,20525100.0,212.88446044921875
2018-08-28,220.5399932861328,218.9199981689453,219.00999450683594,219.6999969482422,22776800.0,214.6036376953125
2018-08-29,223.49000549316406,219.41000366210938,220.14999389648438,222.97999572753906,27254800.0,217.8075714111328
2018-08-30,228.25999450683594,222.39999389648438,223.25,225.02999877929688,48793800.0,219.80999755859375
2018-08-31,228.8699951171875,226.0,226.50999450683594,227.6300048828125,43340100.0,222.3496856689453
2018-09-04,229.17999267578125,226.6300048828125,228.41000366210938,228.36000061035156,27390100.0,223.06275939941406
2018-09-05,229.6699981689453,225.10000610351562,228.99000549316406,226.8699951171875,33333000.0,221.6073455810547
2018-09-06,227.35000610351562,221.3000030517578,226.22999572753906,223.10000610351562,34290000.0,217.92478942871094
2018-09-07,225.3699951171875,220.7100067138672,221.85000610351562,221.3000030517578,37619800.0,216.1665496826172
2018-09-10,221.85000610351562,216.47000122070312,220.9499969482422,218.3300018310547,39516500.0,213.26541137695312
2018-09-11,224.3000030517578,216.55999755859375,218.00999450683594,223.85000610351562,35749000.0,218.65740966796875
2018-09-12,225.0,219.83999633789062,224.94000244140625,221.07000732421875,49278700.0,215.94187927246094
2018-09-13,228.35000610351562,222.57000732421875,223.52000427246094,226.41000366210938,41706400.0,221.15798950195312
2018-09-14,226.83999633789062,222.52000427246094,225.75,223.83999633789062,31999300.0,218.64761352539062
2018-09-17,222.9499969482422,217.27000427246094,222.14999389648438,217.8800048828125,37195100.0,212.8258819580078
2018-09-18,221.85000610351562,217.1199951171875,217.7899932861328,218.24000549316406,31571700.0,213.17752075195312
2018-09-19,219.6199951171875,215.3000030517578,218.5,218.3699951171875,27123800.0,213.30447387695312
2018-09-20,222.27999877929688,219.14999389648438,220.24000549316406,220.02999877929688,26608800.0,214.92601013183594
2018-09-21,221.36000061035156,217.2899932861328,220.77999877929688,217.66000366210938,96246700.0,212.61097717285156
2018-09-24,221.25999450683594,216.6300048828125,216.82000732421875,220.7899932861328,27693400.0,215.66836547851562
2018-09-25,222.82000732421875,219.6999969482422,219.75,222.19000244140625,24554400.0,217.035888671875
2018-09-26,223.75,219.75999450683594,221.0,220.4199981689453,23984700.0,215.3069305419922
2018-09-27,226.44000244140625,223.5399932861328,223.82000732421875,224.9499969482422,30181200.0,219.7318572998047
2018-09-28,225.83999633789062,224.02000427246094,224.7899932861328,225.74000549316406,22929400.0,220.5035400390625
2018-10-01,229.4199981689453,226.35000610351562,227.9499969482422,227.25999450683594,23600800.0,221.98826599121094
2018-10-02,230.0,226.6300048828125,227.25,229.27999877929688,24788200.0,223.96142578125
2018-10-03,233.47000122070312,229.77999877929688,230.0500030517578,232.07000732421875,28654800.0,226.68670654296875
2018-10-04,232.35000610351562,226.72999572753906,230.77999877929688,227.99000549316406,32042000.0,222.7013397216797
2018-10-05,228.41000366210938,220.5800018310547,227.9600067138672,224.2899932861328,33580500.0,219.087158203125
2018-10-08,224.8000030517578,220.1999969482422,222.2100067138672,223.77000427246094,29663900.0,218.5792694091797
2018-10-09,227.27000427246094,222.25,223.63999938964844,226.8699951171875,26891000.0,221.6073455810547
2018-10-10,226.35000610351562,216.0500030517578,225.4600067138672,216.36000061035156,41990600.0,211.3411102294922
2018-10-11,219.5,212.32000732421875,214.52000427246094,214.4499969482422,53124400.0,209.47543334960938
2018-10-12,222.8800048828125,216.83999633789062,220.4199981689453,222.11000061035156,40337900.0,216.95774841308594
2018-10-15,221.8300018310547,217.27000427246094,221.16000366210938,217.36000061035156,30791000.0,212.3179168701172
2018-10-16,222.99000549316406,216.75999450683594,218.92999267578125,222.14999389648438,29184000.0,216.99681091308594
2018-10-17,222.63999938964844,219.33999633789062,222.3000030517578,221.19000244140625,22885400.0,216.05909729003906
2018-10-18,219.74000549316406,213.0,217.86000061035156,216.02000427246094,32581300.0,211.0089874267578
2018-10-19,221.25999450683594,217.42999267578125,218.05999755859375,219.30999755859375,33078700.0,214.22267150878906
2018-10-22,223.36000061035156,218.94000244140625,219.7899932861328,220.64999389648438,28792100.0,215.53160095214844
2018-10-23,223.25,214.6999969482422,215.8300018310547,222.72999572753906,38767800.0,217.5633544921875
2018-10-24,224.22999572753906,214.5399932861328,222.60000610351562,215.08999633789062,40925500.0,210.1005859375
2018-10-25,221.3800048828125,216.75,217.7100067138672,219.8000030517578,29855800.0,214.7013397216797
2018-10-26,220.19000244140625,212.6699981689453,215.89999389648438,216.3000030517578,47258400.0,211.28253173828125
2018-10-29,219.69000244140625,206.08999633789062,219.19000244140625,212.24000549316406,45935500.0,207.3166961669922
2018-10-30,215.17999267578125,209.27000427246094,211.14999389648438,213.3000030517578,36660000.0,208.35211181640625
2018-10-31,220.4499969482422,216.6199951171875,216.8800048828125,218.86000061035156,38358900.0,213.78314208984375
2018-11-01,222.36000061035156,216.80999755859375,219.0500030517578,222.22000122070312,58323200.0,217.065185546875
2018-11-02,213.64999389648438,205.42999267578125,209.5500030517578,207.47999572753906,91328700.0,202.66709899902344
2018-11-05,204.38999938964844,198.1699981689453,204.3000030517578,201.58999633789062,66163700.0,196.91372680664062
2018-11-06,204.72000122070312,201.69000244140625,201.9199981689453,203.77000427246094,31882900.0,199.04318237304688
2018-11-07,210.05999755859375,204.1300048828125,205.97000122070312,209.9499969482422,33424400.0,205.07980346679688
2018-11-08,210.1199951171875,206.75,209.97999572753906,208.49000549316406,25362600.0,204.3642578125
2018-11-09,206.00999450683594,202.25,205.5500030517578,204.47000122070312,34365800.0,200.42379760742188
2018-11-12,199.85000610351562,193.7899932861328,199.0,194.1699981689453,51135500.0,190.32762145996094
2018-11-13,197.17999267578125,191.4499969482422,191.6300048828125,192.22999572753906,46882900.0,188.426025390625
2018-11-14,194.47999572753906,185.92999267578125,193.89999389648438,186.8000030517578,60801000.0,183.10348510742188
2018-11-15,191.97000122070312,186.89999389648438,188.38999938964844,191.41000366210938,46478800.0,187.62225341796875
2018-11-16,194.97000122070312,189.4600067138672,190.5,193.52999877929688,36928300.0,189.70030212402344
2018-11-19,190.6999969482422,184.99000549316406,190.0,185.86000061035156,41925300.0,182.1820831298828
2018-11-20,181.47000122070312,175.50999450683594,178.3699951171875,176.97999572753906,67825200.0,173.47781372070312
2018-11-21,180.27000427246094,176.5500030517578,179.72999572753906,176.77999877929688,31124200.0,173.28175354003906
2018-11-23,176.60000610351562,172.10000610351562,174.94000244140625,172.2899932861328,23624000.0,168.88059997558594
2018-11-26,174.9499969482422,170.25999450683594,174.24000549316406,174.6199951171875,44998500.0,171.1645050048828
2018-11-27,174.77000427246094,170.8800048828125,171.50999450683594,174.24000549316406,41387400.0,170.7920379638672
2018-11-28,181.2899932861328,174.92999267578125,176.72999572753906,180.94000244140625,46062500.0,177.3594512939453
2018-11-29,182.8000030517578,177.6999969482422,182.66000366210938,179.5500030517578,41770000.0,175.99693298339844
2018-11-30,180.3300018310547,177.02999877929688,180.2899932861328,178.5800018310547,39531500.0,175.04615783691406
2018-12-03,184.94000244140625,181.2100067138672,184.4600067138672,184.82000732421875,40802500.0,181.16265869140625
2018-12-04,182.38999938964844,176.27000427246094,180.9499969482422,176.69000244140625,41344300.0,173.19354248046875
2018-12-06,174.77999877929688,170.4199981689453,171.75999450683594,174.72000122070312,43098400.0,171.2625274658203
2018-12-07,174.49000549316406,168.3000030517578,173.49000549316406,168.49000549316406,42281600.0,165.15582275390625
2018-12-10,170.08999633789062,163.3300018310547,165.0,169.60000610351562,62026000.0,166.2438507080078
2018-12-11,171.7899932861328,167.0,171.66000366210938,168.6300048828125,47281700.0,165.2930450439453
2018-12-12,171.9199981689453,169.02000427246094,170.39999389648438,169.10000610351562,35627700.0,165.7537384033203
2018-12-13,172.57000732421875,169.5500030517578,170.49000549316406,170.9499969482422,31898600.0,167.56712341308594
2018-12-14,169.0800018310547,165.27999877929688,169.0,165.47999572753906,40703700.0,162.2053680419922
2018-12-17,168.35000610351562,162.72999572753906,165.4499969482422,163.94000244140625,44287900.0,160.69586181640625
2018-12-18,167.52999877929688,164.38999938964844,165.3800048828125,166.07000732421875,33841500.0,162.78372192382812
2018-12-19,167.4499969482422,159.08999633789062,166.0,160.88999938964844,49047300.0,157.70619201660156
2018-12-20,162.11000061035156,155.3000030517578,160.39999389648438,156.8300018310547,64773000.0,153.72653198242188
2018-12-21,158.16000366210938,149.6300048828125,156.86000061035156,150.72999572753906,95744600.0,147.74725341796875
2018-12-24,151.5500030517578,146.58999633789062,148.14999389648438,146.8300018310547,37169200.0,143.92445373535156
2018-12-26,157.22999572753906,146.72000122070312,148.3000030517578,157.1699981689453,58582500.0,154.059814453125
2018-12-27,156.77000427246094,150.07000732421875,155.83999633789062,156.14999389648438,53117100.0,153.05999755859375
2018-12-28,158.52000427246094,154.5500030517578,157.5,156.22999572753906,42291400.0,153.138427734375
2018-12-31,159.36000061035156,156.47999572753906,158.52999877929688,157.74000549316406,35003500.0,154.61854553222656
2019-01-02,158.85000610351562,154.22999572753906,154.88999938964844,157.9199981689453,37039700.0,154.79498291015625
2019-01-03,145.72000122070312,142.0,143.97999572753906,142.19000244140625,91312200.0,139.37625122070312
2019-01-04,148.5500030517578,143.8000030517578,144.52999877929688,148.25999450683594,58607100.0,145.3261260986328
2019-01-07,148.8300018310547,145.89999389648438,148.6999969482422,147.92999267578125,54777800.0,145.002685546875
2019-01-08,151.82000732421875,148.52000427246094,149.55999755859375,150.75,41025300.0,147.76686096191406
2019-01-09,154.52999877929688,149.6300048828125,151.2899932861328,153.30999755859375,45099100.0,150.2761993408203
2019-01-10,153.97000122070312,150.86000061035156,152.5,153.8000030517578,35780700.0,150.75653076171875
2019-01-11,153.6999969482422,151.50999450683594,152.8800048828125,152.2899932861328,27023200.0,149.27638244628906
2019-01-14,151.27000427246094,149.22000122070312,150.85000610351562,150.0,32439200.0,147.03170776367188
2019-01-15,153.38999938964844,150.0500030517578,150.27000427246094,153.07000732421875,28710900.0,150.0409698486328
2019-01-16,155.8800048828125,153.0,153.0800018310547,154.94000244140625,30569700.0,151.87396240234375
2019-01-17,157.66000366210938,153.25999450683594,154.1999969482422,155.86000061035156,29821200.0,152.77574157714844
2019-01-18,157.8800048828125,155.97999572753906,157.5,156.82000732421875,33751000.0,153.7167510986328
2019-01-22,156.72999572753906,152.6199951171875,156.41000366210938,153.3000030517578,30394000.0,150.2664031982422
2019-01-23,155.13999938964844,151.6999969482422,154.14999389648438,153.9199981689453,23130600.0,150.87413024902344
2019-01-24,154.47999572753906,151.74000549316406,154.11000061035156,152.6999969482422,25441500.0,149.67825317382812
2019-01-25,158.1300048828125,154.32000732421875,155.47999572753906,157.75999450683594,33535500.0,154.63815307617188
2019-01-28,156.3300018310547,153.66000366210938,155.7899932861328,156.3000030517578,26192100.0,153.20704650878906
2019-01-29,158.1300048828125,154.11000061035156,156.25,154.67999267578125,41587200.0,151.61907958984375
